PR_{101},PR_{102},PR_{103},PR_{104},PR_{105},PR_{106},PR_{107},PR_{108},PR_{109},PR_{110},PR_{111},PR_{112},PR_{113},PR_{114},PR_{115},PR_{116},PR_{117},PR_{118},PR_{119},PR_{120},PR_{121},PR_{122},PR_{123},PR_{124}
0.6233272827822978, 0.6233272827822978, 0.6233272827822978, 0.6233272827822978, 0.6233272827822978, 0.6233272827822978, 0.5781972830731537, 0.6233272827822978, 0.6233272827822978, 0.6233272834416985, 0.623327282122895, 0.6233272827822978, 0.6233272827822978, 0.623327282122895, 0.6233272827822978, 0.6233272827822978, 0.6233272827822978, 0.6233272827822978, 0.6233272827822978, 0.6233272827822978, 0.6233272827822978, 0.6233272834416985, 0.6233272834416985, 0.6233272827822978 
1.2776446567386301e-12, 0.0, 0.0, 0.0, 0.0, -2.5552893134772603e-12, 0.5781972831841575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2776446567386301e-12, 0.0, -2.5552893134772603e-12, 1.2776446567386301e-12, -2.5552893134772603e-12, 1.2776446567386301e-12, 0.0, 0.0, 0.0, 0.0 
0.0, 0.0, 0.0, -1.2776446567386301e-12, 0.0, 0.0, 0.5781972831956561, 2.5552893134772603e-12, 2.5552893134772603e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5781972831969338, 0.0, 0.0, 2.5552893134772603e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5552893134772603e-12, 0.0, 0.0, -5.1103565823495956e-12, 0.0, 0.0, 0.0, 2.5552893134772603e-12, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5781972831854352, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5781972831905458, 1.2776446567386301e-12, 0.0, 2.5552893134772603e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2776446567386301e-12, 1.2776446567386301e-12, 0.0, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5781972831841575, 0.0, 1.2776446567386301e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5781972831854352, 0.0, 0.0, 0.0, 0.0, 0.0, -1.2776446567386301e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.2776446567386301e-12, 0.0, 0.0, 0.0, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5781972831956561, 2.5552893134772603e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2776446567386301e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
0.0, 0.0, 0.0, -1.2776446567386301e-12, 0.0, 0.0, 0.5781972831854352, 0.0, 0.0, 0.0, 0.0, 0.0, -1.2776446567386301e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5781972831854352, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.5552893134772603e-12, 0.0, 0.0, 0.0, 0.0, 1.2776446567386301e-12, 0.0, -2.5552893134772603e-12 
