PR_{101},PR_{102},PR_{103},PR_{104},PR_{105},PR_{106},PR_{107},PR_{108},PR_{109},PR_{110},PR_{111},PR_{112},PR_{113},PR_{114},PR_{115},PR_{116},PR_{117},PR_{118},PR_{119},PR_{120},PR_{121},PR_{122},PR_{123},PR_{124}
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.0, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25 
0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.0, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875 
0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.0, 0.125, 0.125, 0.125, 0.375, 0.125, 0.375, 0.375, 0.17957362986476982, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.125 
0.075, 0.075, 0.075, 0.075, 0.12534418575938436, 0.175, 0.0, 0.175, 0.075, 0.175, 0.425, 0.175, 0.425, 0.425, 0.12957362986476983, 0.425, 0.325, 0.325, 0.425, 0.425, 0.325, 0.325, 0.425, 0.075 
0.024999999999999994, 0.024999999999999994, 0.024999999999999994, 0.024999999999999994, 0.07534418575938436, 0.22499999999999998, 0.0, 0.22499999999999998, 0.024999999999999994, 0.22499999999999998, 0.475, 0.22499999999999998, 0.475, 0.475, 0.07957362986476983, 0.475, 0.32497039372235415, 0.275, 0.475, 0.475, 0.275, 0.275, 0.475, 0.024999999999999994 
0.0, 0.0, 0.0, 0.0, 0.025344185759384352, 0.175, 0.0, 0.175, 0.0, 0.175, 0.525, 0.2327105951127488, 0.525, 0.525, 0.02957362986476983, 0.525, 0.37497039372235413, 0.325, 0.525, 0.525, 0.22500000000000003, 0.2672936340905423, 0.525, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.12499999999999999, 0.0, 0.12499999999999999, 0.00018752783647836134, 0.12499999999999999, 0.4844652116310453, 0.18271059511274879, 0.5750000000000001, 0.5750000000000001, 0.0, 0.5750000000000001, 0.4249703937223541, 0.3702650221573548, 0.5750000000000001, 0.5750000000000001, 0.17500000000000004, 0.2172936340905423, 0.5750000000000001, 0.0 
0.0, 0.0, 0.0, 0.0002636495694921816, 5.2864925301713106e-5, 0.07499999999999998, 0.0, 0.07499999999999998, 0.0, 0.07499999999999998, 0.4344652116310453, 0.1327105951127488, 0.5886440259754104, 0.6250000000000001, 0.0, 0.6250000000000001, 0.4749703937223541, 0.4064919555247194, 0.6250000000000001, 0.6250000000000001, 0.12500000000000006, 0.16729363409054232, 0.6250000000000001, 0.0 
0.0, 0.0004208636718507343, 0.0, 0.0, 0.0, 0.02499999999999998, 0.0, 0.02499999999999998, 2.9329600777905648e-5, 0.02499999999999998, 0.3844652116310453, 0.0827105951127488, 0.6022858578707985, 0.6750000000000002, 0.0, 0.6750000000000002, 0.5249703937223541, 0.44271639085237136, 0.6750000000000002, 0.6750000000000002, 0.07500000000000005, 0.11729363409054232, 0.6750000000000002, 0.0 
