PR_{101},PR_{102},PR_{103},PR_{104},PR_{105},PR_{106},PR_{107},PR_{108},PR_{109},PR_{110},PR_{111},PR_{112},PR_{113},PR_{114},PR_{115},PR_{116},PR_{117},PR_{118},PR_{119},PR_{120},PR_{121},PR_{122},PR_{123},PR_{124}
1.9431936621183077, 1.943238317927956, 1.9417881072449106, 1.943364336933338, 1.9434887565126178, 1.943660223172385, 1.7855687023128963, 1.9436308997802594, 1.943467533513905, 1.9437942680655627, 1.94412804963258, 1.9440282455479263, 1.9441901102894894, 1.9445588145974422, 1.9389366372303143, 1.9451639388364024, 1.9204126327772242, 1.9251002452448822, 1.9449220268222307, 1.944711668483948, 1.929453028198341, 1.9258995800593652, 1.9445959735056215, 1.9400168968959308 
-3.881339694089547e-12, 0.0, -7.761791209759394e-12, 0.0, -3.881339694089547e-12, -3.881339694089547e-12, 1.7926594747238207, 7.760903031339694e-12, 1.1642242725429242e-11, 7.760903031339694e-12, -3.881339694089547e-12, -3.881339694089547e-12, 0.0, 0.0, -3.881339694089547e-12, 5.340619411242642e-5, 0.0, -3.881339694089547e-12, -7.761791209759394e-12, -7.761791209759394e-12, 7.760903031339694e-12, 3.880451515669847e-12, 7.760903031339694e-12, 0.0 
1.9431936620475252, 1.9432383178571735, 1.9417881071033456, 1.9433643368625555, 1.9434887564418353, 1.94366022303082, 1.7855687023128963, 1.9436308997802594, 1.943467533513905, 1.9437942679947806, 1.94412804963258, 1.9440282454771438, 1.944190110218707, 1.9445588145266597, 1.9389366371595318, 0.07600085075396645, 1.9204126326356592, 1.9251002451740997, 1.9449220266806657, 1.9447116684131656, 1.929453028198341, 1.9258995799885836, 1.9445959734348395, 1.9400168967543658 
1.9431936620475252, 1.9432383178571735, 1.9417881071033456, 1.9433643368625555, 1.9434887564418353, 1.94366022303082, 1.7855687023128963, 1.9436308997802594, 1.943467533513905, 1.9437942679947806, 1.94412804963258, 1.9440282454771438, 1.944190110218707, 1.9445588145266597, 1.9389366371595318, 1.9451639388364024, 1.9204126326356592, 1.9251002451740997, 0.07575893873979478, 1.9447116684131656, 1.929453028198341, 1.9258995799885836, 1.9445959734348395, 1.9400168967543658 
1.9431936618822472, 1.943238317691895, 1.9417881062241529, 1.9433643366624618, 1.9434887562765573, 1.9436602222212591, 1.7855687024508704, 1.9436309002940808, 1.9434675340625418, 1.943794267829504, 1.9441280501115865, 1.9440282453118658, 1.9441901100534285, 1.9445588143265677, 1.938936637029069, 1.9451639393502234, 1.9204126317912822, 1.9251002450088217, 1.944922025801473, 0.07554858043632784, 1.9294530287469782, 1.9258995798233065, 1.9445959732695624, 1.9400168959099888 
1.9431936620475252, 1.9432383178571735, 1.941788106827397, 1.9433643368625555, 1.9434887564418353, 1.9436602227548714, 1.785568702588845, 1.943630900056208, 1.9434675337898542, 1.9437942679947806, 1.944128049908529, 1.9440282454771438, 1.944190110218707, 1.9445588145266597, 1.9389366371595318, 1.945163939112351, 1.9204126323597102, 1.9251002451740997, 1.9449220264047167, 1.9447116684131656, 1.9294530284742897, 1.9258995799885836, 0.07543288346549204, 1.9400168964784168 
1.9431936621183077, 1.943238317927956, 1.9417881072449106, 1.943364336933338, 1.9434887565126178, 1.943660223172385, 1.7855687023128963, 1.9436308997802594, 1.943467533513905, 1.9437942680655627, 1.94412804963258, 1.9440282455479263, 1.9441901102894894, 0.07543288327253528, 1.9389366372303143, 1.9451639388364024, 1.9204126327772242, 1.9251002452448822, 1.9449220268222307, 1.944711668483948, 1.929453028198341, 1.9258995800593652, 1.9445959735056215, 1.9400168968959308 
1.9431936620475252, 1.9432383178571735, 1.941788106827397, 1.9433643368625555, 1.9434887564418353, 1.9436602227548714, 1.785568702588845, 1.943630900056208, 1.9434675337898542, 1.9437942679947806, 1.944128049908529, 1.9440282454771438, 0.07543288336901455, 1.9445588145266597, 1.9389366371595318, 1.945163939112351, 1.9204126323597102, 1.9251002451740997, 1.9449220264047167, 1.9447116684131656, 1.9294530284742897, 1.9258995799885836, 1.9445959734348395, 1.9400168964784168 
1.9431936620475252, 1.9432383178571735, 1.9417881067531138, 1.9433643368625555, 1.9434887564418353, 1.9436602226805881, 1.7855687026631273, 1.9436309001304908, 1.9434675338641365, 1.9437942679947806, 0.07543288292230343, 1.9440282454771438, 1.944190110218707, 1.9445588145266597, 1.9389366371595318, 1.9451639391866333, 1.9204126322854274, 1.9251002451740997, 1.9449220263304339, 1.9447116684131656, 1.929453028548572, 1.9258995799885836, 1.9445959734348395, 1.940016896404134 
1.9431936620475252, 1.9432383178571735, 1.9417881069653715, 1.9433643368625555, 1.9434887564418353, 1.943660222892846, 1.7855687024508704, 1.943630899918234, 1.9434675336518796, 1.9437942679947806, 1.9441280497705544, 0.07543288336901455, 1.944190110218707, 1.9445588145266597, 1.9389366371595318, 1.9451639389743764, 1.9204126324976847, 1.9251002451740997, 1.9449220265426912, 1.9447116684131656, 1.9294530283363152, 1.9258995799885836, 1.9445959734348395, 1.9400168966163913 
