PR_{101},PR_{102},PR_{103},PR_{104},PR_{105},PR_{106},PR_{107},PR_{108},PR_{109},PR_{110},PR_{111},PR_{112},PR_{113},PR_{114},PR_{115},PR_{116},PR_{117},PR_{118},PR_{119},PR_{120},PR_{121},PR_{122},PR_{123},PR_{124}
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.0, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25 
0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.0, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125 
0.2625, 0.2625, 0.2625, 0.2625, 0.2625, 0.2835641521589748, 0.0, 0.2625, 0.2625, 0.3625, 0.3625, 0.3625, 0.3625, 0.3625, 0.2625, 0.3625, 0.3625, 0.2625, 0.3625, 0.3625, 0.2625, 0.2625, 0.3625, 0.2625 
0.21250000000000002, 0.21250000000000002, 0.21250000000000002, 0.21250000000000002, 0.21250000000000002, 0.3335641521589748, 0.0, 0.2615585780454957, 0.21250000000000002, 0.4125, 0.4125, 0.4125, 0.4125, 0.4125, 0.21250000000000002, 0.4125, 0.4125, 0.21250000000000002, 0.4125, 0.4125, 0.21250000000000002, 0.21250000000000002, 0.4125, 0.21250000000000002 
0.16250000000000003, 0.16250000000000003, 0.16250000000000003, 0.16250000000000003, 0.23043444746379646, 0.38356415215897477, 0.0, 0.3115585780454957, 0.16250000000000003, 0.46249999999999997, 0.46249999999999997, 0.46249999999999997, 0.46249999999999997, 0.46249999999999997, 0.16250000000000003, 0.46249999999999997, 0.3625, 0.16250000000000003, 0.46249999999999997, 0.46249999999999997, 0.16250000000000003, 0.16250000000000003, 0.46249999999999997, 0.16250000000000003 
0.11250000000000003, 0.11250000000000003, 0.15544622165706898, 0.11250000000000003, 0.18043444746379644, 0.3335641521589748, 0.0, 0.2615585780454957, 0.11250000000000003, 0.4125, 0.4125, 0.4125, 0.4125, 0.5125, 0.21250000000000002, 0.5125, 0.4125, 0.21250000000000002, 0.5125, 0.5125, 0.21250000000000002, 0.21250000000000002, 0.5125, 0.21250000000000002 
0.06250000000000003, 0.06250000000000003, 0.10544622165706898, 0.06250000000000003, 0.13043444746379645, 0.2835641521589748, 0.0, 0.21155857804549572, 0.06250000000000003, 0.3625, 0.46249999999999997, 0.4194850917364633, 0.46249999999999997, 0.5625, 0.16250000000000003, 0.5625, 0.46249999999999997, 0.2625, 0.5625, 0.5625, 0.2548888426899119, 0.2625, 0.5625, 0.16250000000000003 
0.012500000000000025, 0.012500000000000025, 0.05544622165706897, 0.012500000000000025, 0.08043444746379645, 0.2584565923888664, 0.0, 0.16155857804549573, 0.012500000000000025, 0.4125, 0.5125, 0.4694850917364633, 0.5125, 0.6125, 0.11250000000000003, 0.6125, 0.5125, 0.3125, 0.6125, 0.6125, 0.20488884268991192, 0.23685323590992244, 0.6125, 0.11250000000000003 
0.0, 0.0, 0.00544622165706897, 0.0, 0.03043444746379645, 0.20845659238886644, 0.0, 0.11155857804549572, 0.0, 0.3625, 0.5625, 0.4964871309130635, 0.5625, 0.6625000000000001, 0.06250000000000003, 0.6625000000000001, 0.5625, 0.3625, 0.6625000000000001, 0.6625000000000001, 0.15488884268991193, 0.20965918631881206, 0.6625000000000001, 0.06250000000000003 
0.0, 0.0, 0.0, 0.0, 0.0, 0.15845659238886645, 0.0, 0.06155857804549572, 0.0004408655543164245, 0.3125, 0.5835490612849329, 0.4464871309130635, 0.6125, 0.7125000000000001, 0.012500000000000025, 0.7125000000000001, 0.6125, 0.4125, 0.7125000000000001, 0.7125000000000001, 0.10488884268991193, 0.17356096860504525, 0.7125000000000001, 0.012500000000000025 
