variables,values
"Pth_{322_CT_6,1}",0.0
"Pth_{321_CC_1,1}",3.55
"Pth_{202_STEAM_3,1}",0.76
"Pth_{315_STEAM_1,1}",0.0
"Pth_{223_CT_4,1}",0.0
"Pth_{123_STEAM_2,1}",1.55
"Pth_{213_CT_1,1}",0.0
"Pth_{223_CT_6,1}",0.0
"Pth_{313_CC_1,1}",3.55
"Pth_{202_CT_2,1}",0.0
"Pth_{101_STEAM_3,1}",0.76
"Pth_{302_CT_1,1}",0.0
"Pth_{123_CT_1,1}",0.0
"Pth_{113_CT_3,1}",0.0
"Pth_{302_CT_3,1}",0.0
"Pth_{215_CT_4,1}",0.0
"Pth_{102_STEAM_3,1}",0.76
"Pth_{301_CT_4,1}",0.0
"Pth_{202_CT_1,1}",0.0
"Pth_{113_CT_2,1}",0.0
"Pth_{221_CC_1,1}",2.8121594077236303
"Pth_{223_CT_5,1}",0.0
"Pth_{315_CT_7,1}",0.0
"Pth_{215_CT_5,1}",0.0
"Pth_{323_CC_1,1}",0.0
"Pth_{101_STEAM_4,1}",0.76
"Pth_{113_CT_1,1}",0.0
"Pth_{223_STEAM_3,1}",3.5
"Pth_{318_CC_1,1}",0.0
"Pth_{307_CT_2,1}",0.0
"Pth_{213_CT_2,1}",0.0
"Pth_{113_CT_4,1}",0.0
"Pth_{315_STEAM_3,1}",0.0
"Pth_{118_CC_1,1}",3.5275865882782425
"Pth_{315_CT_8,1}",0.0
"Pth_{302_CT_2,1}",0.0
"Pth_{218_CC_1,1}",0.0
"Pth_{213_CC_3,1}",0.0
"Pth_{115_STEAM_3,1}",1.55
"Pth_{323_CC_2,1}",0.0
"Pth_{101_CT_1,1}",0.0
"Pth_{115_STEAM_2,1}",0.0
"Pth_{101_CT_2,1}",0.0
"Pth_{322_CT_5,1}",0.0
"Pth_{315_STEAM_5,1}",0.0
"Pth_{207_CT_2,1}",0.0
"Pth_{123_STEAM_3,1}",3.5
"Pth_{223_STEAM_1,1}",1.55
"Pth_{123_CT_5,1}",0.0
"Pth_{301_CT_1,1}",0.0
"Pth_{223_STEAM_2,1}",1.55
"Pth_{202_STEAM_4,1}",0.76
"Pth_{116_STEAM_1,1}",1.55
"Pth_{315_STEAM_4,1}",0.0
"Pth_{115_STEAM_1,1}",0.0
"Pth_{315_STEAM_2,1}",0.0
"Pth_{121_NUCLEAR_1,1}",4.0
"Pth_{102_CT_2,1}",0.0
"Pth_{123_CT_4,1}",0.0
"Pth_{207_CT_1,1}",0.0
"Pth_{301_CT_3,1}",0.0
"Pth_{316_STEAM_1,1}",1.55
"Pth_{102_CT_1,1}",0.0
"Pth_{216_STEAM_1,1}",1.55
"Pth_{315_CT_6,1}",0.0
"Pth_{201_CT_2,1}",0.0
"Pth_{201_STEAM_3,1}",0.76
"Pth_{201_CT_1,1}",0.0
"Pth_{301_CT_2,1}",0.0
"Pth_{302_CT_4,1}",0.0
"Pth_{307_CT_1,1}",0.0
"Pth_{102_STEAM_4,1}",0.76
"Pth_{107_CC_1,1}",3.5215636796304497
"Pth_{322_CT_6,2}",0.0
"Pth_{321_CC_1,2}",0.0
"Pth_{202_STEAM_3,2}",0.76
"Pth_{315_STEAM_1,2}",0.0
"Pth_{223_CT_4,2}",0.0
"Pth_{123_STEAM_2,2}",1.55
"Pth_{213_CT_1,2}",0.0
"Pth_{223_CT_6,2}",0.0
"Pth_{313_CC_1,2}",3.55
"Pth_{202_CT_2,2}",0.0
"Pth_{101_STEAM_3,2}",0.76
"Pth_{302_CT_1,2}",0.0
"Pth_{123_CT_1,2}",0.0
"Pth_{113_CT_3,2}",0.0
"Pth_{302_CT_3,2}",0.0
"Pth_{215_CT_4,2}",0.0
"Pth_{102_STEAM_3,2}",0.76
"Pth_{301_CT_4,2}",0.0
"Pth_{202_CT_1,2}",0.0
"Pth_{113_CT_2,2}",0.0
"Pth_{221_CC_1,2}",0.0
"Pth_{223_CT_5,2}",0.0
"Pth_{315_CT_7,2}",0.0
"Pth_{215_CT_5,2}",0.0
"Pth_{323_CC_1,2}",0.0
"Pth_{101_STEAM_4,2}",0.76
"Pth_{113_CT_1,2}",0.0
"Pth_{223_STEAM_3,2}",3.5
"Pth_{318_CC_1,2}",0.0
"Pth_{307_CT_2,2}",0.55
"Pth_{213_CT_2,2}",0.0
"Pth_{113_CT_4,2}",0.0
"Pth_{315_STEAM_3,2}",0.0
"Pth_{118_CC_1,2}",2.7765500833558607
"Pth_{315_CT_8,2}",0.0
"Pth_{302_CT_2,2}",0.0
"Pth_{218_CC_1,2}",0.0
"Pth_{213_CC_3,2}",0.0
"Pth_{115_STEAM_3,2}",1.55
"Pth_{323_CC_2,2}",0.7539285580665268
"Pth_{101_CT_1,2}",0.0
"Pth_{115_STEAM_2,2}",0.0
"Pth_{101_CT_2,2}",0.0
"Pth_{322_CT_5,2}",0.0
"Pth_{315_STEAM_5,2}",0.0
"Pth_{207_CT_2,2}",0.0
"Pth_{123_STEAM_3,2}",3.5
"Pth_{223_STEAM_1,2}",1.55
"Pth_{123_CT_5,2}",0.0
"Pth_{301_CT_1,2}",0.0
"Pth_{223_STEAM_2,2}",1.55
"Pth_{202_STEAM_4,2}",0.76
"Pth_{116_STEAM_1,2}",1.55
"Pth_{315_STEAM_4,2}",0.0
"Pth_{115_STEAM_1,2}",0.0
"Pth_{315_STEAM_2,2}",0.0
"Pth_{121_NUCLEAR_1,2}",4.0
"Pth_{102_CT_2,2}",0.0
"Pth_{123_CT_4,2}",0.0
"Pth_{207_CT_1,2}",0.0
"Pth_{301_CT_3,2}",0.0
"Pth_{316_STEAM_1,2}",1.55
"Pth_{102_CT_1,2}",0.0
"Pth_{216_STEAM_1,2}",1.55
"Pth_{315_CT_6,2}",0.0
"Pth_{201_CT_2,2}",0.0
"Pth_{201_STEAM_3,2}",0.76
"Pth_{201_CT_1,2}",0.0
"Pth_{301_CT_2,2}",0.0
"Pth_{302_CT_4,2}",0.0
"Pth_{307_CT_1,2}",0.55
"Pth_{102_STEAM_4,2}",0.76
"Pth_{107_CC_1,2}",0.0
"Pth_{322_CT_6,3}",0.0
"Pth_{321_CC_1,3}",3.55
"Pth_{202_STEAM_3,3}",0.76
"Pth_{315_STEAM_1,3}",0.0
"Pth_{223_CT_4,3}",0.0
"Pth_{123_STEAM_2,3}",1.55
"Pth_{213_CT_1,3}",0.0
"Pth_{223_CT_6,3}",0.0
"Pth_{313_CC_1,3}",3.55
"Pth_{202_CT_2,3}",0.0
"Pth_{101_STEAM_3,3}",0.76
"Pth_{302_CT_1,3}",0.0
"Pth_{123_CT_1,3}",0.0
"Pth_{113_CT_3,3}",0.0
"Pth_{302_CT_3,3}",0.0
"Pth_{215_CT_4,3}",0.0
"Pth_{102_STEAM_3,3}",0.76
"Pth_{301_CT_4,3}",0.0
"Pth_{202_CT_1,3}",0.0
"Pth_{113_CT_2,3}",0.0
"Pth_{221_CC_1,3}",0.7021088649530426
"Pth_{223_CT_5,3}",0.0
"Pth_{315_CT_7,3}",0.0
"Pth_{215_CT_5,3}",0.0
"Pth_{323_CC_1,3}",0.0
"Pth_{101_STEAM_4,3}",0.76
"Pth_{113_CT_1,3}",0.0
"Pth_{223_STEAM_3,3}",3.5
"Pth_{318_CC_1,3}",0.0
"Pth_{307_CT_2,3}",0.0
"Pth_{213_CT_2,3}",0.0
"Pth_{113_CT_4,3}",0.0
"Pth_{315_STEAM_3,3}",0.0
"Pth_{118_CC_1,3}",3.55
"Pth_{315_CT_8,3}",0.0
"Pth_{302_CT_2,3}",0.0
"Pth_{218_CC_1,3}",0.0
"Pth_{213_CC_3,3}",0.0
"Pth_{115_STEAM_3,3}",1.55
"Pth_{323_CC_2,3}",0.0
"Pth_{101_CT_1,3}",0.0
"Pth_{115_STEAM_2,3}",0.0
"Pth_{101_CT_2,3}",0.0
"Pth_{322_CT_5,3}",0.0
"Pth_{315_STEAM_5,3}",0.0
"Pth_{207_CT_2,3}",0.0
"Pth_{123_STEAM_3,3}",3.5
"Pth_{223_STEAM_1,3}",1.55
"Pth_{123_CT_5,3}",0.0
"Pth_{301_CT_1,3}",0.0
"Pth_{223_STEAM_2,3}",1.55
"Pth_{202_STEAM_4,3}",0.76
"Pth_{116_STEAM_1,3}",1.55
"Pth_{315_STEAM_4,3}",0.0
"Pth_{115_STEAM_1,3}",0.0
"Pth_{315_STEAM_2,3}",0.0
"Pth_{121_NUCLEAR_1,3}",4.0
"Pth_{102_CT_2,3}",0.0
"Pth_{123_CT_4,3}",0.0
"Pth_{207_CT_1,3}",0.0
"Pth_{301_CT_3,3}",0.0
"Pth_{316_STEAM_1,3}",1.55
"Pth_{102_CT_1,3}",0.0
"Pth_{216_STEAM_1,3}",1.55
"Pth_{315_CT_6,3}",0.0
"Pth_{201_CT_2,3}",0.0
"Pth_{201_STEAM_3,3}",0.76
"Pth_{201_CT_1,3}",0.0
"Pth_{301_CT_2,3}",0.0
"Pth_{302_CT_4,3}",0.0
"Pth_{307_CT_1,3}",0.0
"Pth_{102_STEAM_4,3}",0.76
"Pth_{107_CC_1,3}",3.3759868763053196
"Pre_{324_PV_3,1}",0.0
"Pre_{312_PV_1,1}",0.0
"Pre_{102_PV_1,1}",0.0
"Pre_{101_PV_1,1}",0.0
"Pre_{324_PV_2,1}",0.0
"Pre_{313_PV_2,1}",0.0
"Pre_{104_PV_1,1}",0.0
"Pre_{101_PV_2,1}",0.0
"Pre_{310_PV_2,1}",0.0
"Pre_{113_PV_1,1}",0.0
"Pre_{314_PV_1,1}",0.0
"Pre_{324_PV_1,1}",0.0
"Pre_{103_PV_1,1}",0.0
"Pre_{314_PV_2,1}",0.0
"Pre_{102_PV_2,1}",0.0
"Pre_{314_PV_3,1}",0.0
"Pre_{320_PV_1,1}",0.0
"Pre_{101_PV_3,1}",0.0
"Pre_{319_PV_1,1}",0.0
"Pre_{314_PV_4,1}",0.0
"Pre_{310_PV_1,1}",0.0
"Pre_{215_PV_1,1}",0.0
"Pre_{313_PV_1,1}",0.0
"Pre_{101_PV_4,1}",0.0
"Pre_{119_PV_1,1}",0.0
"Pre_{104_WIND_2,1}",0.0
"Pre_{206_WIND_2,1}",0.0
"Pre_{323_WIND_2,1}",0.0
"Pre_{107_WIND_2,1}",0.0
"Pre_{318_WIND_2,1}",0.0
"Pre_{116_WIND_2,1}",0.0
"Pre_{201_WIND_2,1}",0.0
"Pre_{309_WIND_1,1}",0.5510450877924045
"Pre_{219_WIND_2,1}",0.0
"Pre_{121_WIND_2,1}",0.0
"Pre_{221_WIND_2,1}",0.0
"Pre_{324_WIND_2,1}",0.0
"Pre_{115_WIND_2,1}",0.0
"Pre_{214_WIND_2,1}",0.0
"Pre_{106_WIND_2,1}",0.0
"Pre_{218_WIND_2,1}",0.0
"Pre_{113_WIND_2,1}",0.0
"Pre_{118_WIND_2,1}",0.0
"Pre_{301_WIND_2,1}",0.0
"Pre_{217_WIND_2,1}",0.0
"Pre_{224_WIND_2,1}",0.0
"Pre_{203_WIND_2,1}",0.0
"Pre_{308_WIND_2,1}",0.0
"Pre_{122_WIND_1,1}",3.1972421465752814
"Pre_{220_WIND_2,1}",0.0
"Pre_{316_WIND_2,1}",0.0
"Pre_{304_WIND_2,1}",0.0
"Pre_{222_WIND_2,1}",0.0
"Pre_{209_WIND_2,1}",0.0
"Pre_{208_WIND_2,1}",0.0
"Pre_{112_WIND_2,1}",0.0
"Pre_{309_WIND_2,1}",0.0
"Pre_{109_WIND_2,1}",0.0
"Pre_{306_WIND_2,1}",0.0
"Pre_{310_WIND_2,1}",0.0
"Pre_{311_WIND_2,1}",0.0
"Pre_{314_WIND_2,1}",0.0
"Pre_{319_WIND_2,1}",0.0
"Pre_{302_WIND_2,1}",0.0
"Pre_{119_WIND_2,1}",0.0
"Pre_{312_WIND_2,1}",0.0
"Pre_{216_WIND_2,1}",0.0
"Pre_{124_WIND_2,1}",0.0
"Pre_{213_WIND_2,1}",0.0
"Pre_{320_WIND_2,1}",0.0
"Pre_{122_WIND_2,1}",0.0
"Pre_{117_WIND_2,1}",0.0
"Pre_{202_WIND_2,1}",0.0
"Pre_{322_WIND_2,1}",0.0
"Pre_{313_WIND_2,1}",0.0
"Pre_{111_WIND_2,1}",0.0
"Pre_{315_WIND_2,1}",0.0
"Pre_{204_WIND_2,1}",0.0
"Pre_{212_WIND_2,1}",0.0
"Pre_{321_WIND_2,1}",0.0
"Pre_{223_WIND_2,1}",0.0
"Pre_{305_WIND_2,1}",0.0
"Pre_{102_WIND_2,1}",0.0
"Pre_{114_WIND_2,1}",0.0
"Pre_{317_WIND_2,1}",0.0
"Pre_{303_WIND_2,1}",0.0
"Pre_{110_WIND_2,1}",0.0
"Pre_{210_WIND_2,1}",0.0
"Pre_{207_WIND_2,1}",0.0
"Pre_{120_WIND_2,1}",0.0
"Pre_{123_WIND_2,1}",0.0
"Pre_{215_WIND_2,1}",0.0
"Pre_{317_WIND_1,1}",2.705
"Pre_{325_WIND_2,1}",0.0
"Pre_{303_WIND_1,1}",0.522
"Pre_{105_WIND_2,1}",0.0
"Pre_{108_WIND_2,1}",0.0
"Pre_{307_WIND_2,1}",0.0
"Pre_{101_WIND_2,1}",0.0
"Pre_{103_WIND_2,1}",0.0
"Pre_{205_WIND_2,1}",0.0
"Pre_{211_WIND_2,1}",0.0
"Pre_{324_PV_3,2}",0.0
"Pre_{312_PV_1,2}",0.363
"Pre_{102_PV_1,2}",0.039
"Pre_{101_PV_1,2}",0.08800000000000001
"Pre_{324_PV_2,2}",0.24800000000000003
"Pre_{313_PV_2,2}",0.363
"Pre_{104_PV_1,2}",0.098
"Pre_{101_PV_2,2}",0.113
"Pre_{310_PV_2,2}",0.24600000000000002
"Pre_{113_PV_1,2}",0.47500000000000003
"Pre_{314_PV_1,2}",0.261
"Pre_{324_PV_1,2}",0.258
"Pre_{103_PV_1,2}",0.18300000000000002
"Pre_{314_PV_2,2}",0.258
"Pre_{102_PV_2,2}",0.03
"Pre_{314_PV_3,2}",0.369
"Pre_{320_PV_1,2}",0.265
"Pre_{101_PV_3,2}",0.047
"Pre_{319_PV_1,2}",0.978
"Pre_{314_PV_4,2}",0.262
