PR_{101},PR_{102},PR_{103},PR_{104},PR_{105},PR_{106},PR_{107},PR_{108},PR_{109},PR_{110},PR_{111},PR_{112},PR_{113},PR_{114},PR_{115},PR_{116},PR_{117},PR_{118},PR_{119},PR_{120},PR_{121},PR_{122},PR_{123},PR_{124}
1.7929258876087593, 1.792719611191571, 1.7993038626119136, 1.792117148819118, 1.7915792956654282, 1.7907920629110894, 1.7781095699473695, 1.7909305328337037, 1.7916595010918321, 1.7901693316644702, 1.7886668305192823, 1.7891287906248645, 1.7883833646891976, 1.7866919659485303, 1.812235718887659, 1.7839507442866167, 1.738287653565164, 1.7989428443869553, 1.7850541118572436, 1.7860106942688363, 1.855253425897137, 1.1399400545877585, 1.786555487198707, 1.8073162192856111 
0.00047023452537331423, 0.0004702335849140482, 0.00047023405079205105, 0.00047022559101073114, 0.0004702326444547822, 0.00047023028895587515, 1.7818774424048835, 0.00047023170834670225, 0.00047022841673971527, 0.00047022653582118323, 0.00047022982307698413, 0.0004702321742247051, 0.0004702293528477952, 0.00047022464620027904, 0.0007340963283777313, 0.00047022606559110613, 0.001409474854191295, 0.0004702288826177181, 0.0004702274675780771, 0.0004702279421584521, 0.007270331378141037, 0.16589918271175996, 0.0004702331190351572, 0.0004702269973488882 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7835480453224513, 3.880451515669847e-12, 3.880451515669847e-12, 3.880451515669847e-12, 0.0, 0.0, 0.0, -3.881339694089547e-12, 0.0, 3.880451515669847e-12, 0.0, 0.0, 0.0, 0.0, 3.880451515669847e-12, 3.880451515669847e-12, 0.0, 0.0 
-3.881339694089547e-12, 0.0, -7.761791209759394e-12, 0.0, -3.881339694089547e-12, 0.0, 1.7835480453263322, 0.0, 0.0, 0.0, -3.881339694089547e-12, 0.0, 0.0, 0.0, -3.881339694089547e-12, 0.0, 0.0, -3.881339694089547e-12, -7.761791209759394e-12, -3.881339694089547e-12, 0.0, 0.0, 0.0, -7.761791209759394e-12 
0.0, 0.0, 0.0, 0.0, 0.0, -7.761791209759394e-12, 1.7835480453263322, 0.0, 0.0, 0.0, 0.0, 0.0, -3.881339694089547e-12, 0.0, -3.881339694089547e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7835480453263322, 0.0, 0.0, 0.0, -3.881339694089547e-12, -3.881339694089547e-12, 0.0, 0.0, 0.0, 0.0, -7.761791209759394e-12, -3.881339694089547e-12, -7.761791209759394e-12, 0.0, 0.0, 0.0, 0.0, 0.0 
0.0, 0.0, -7.761791209759394e-12, 0.0, 0.0, -7.761791209759394e-12, 1.7835480453263322, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.761791209759394e-12, 0.0, -7.761791209759394e-12, 0.0, 0.0, 0.0, 0.0, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7835480453224513, 3.880451515669847e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.880451515669847e-12, 0.0, 0.0, 0.0, 0.0, 3.880451515669847e-12, 0.0, 0.0, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7835480453263322, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.761791209759394e-12, 0.0, -7.761791209759394e-12, 0.0, 0.0, 0.0, 0.0, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7835480453224513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.881339694089547e-12, 0.0, -3.881339694089547e-12, 0.0, 0.0, 0.0, 0.0, -3.881339694089547e-12 
0.0, 0.0, -3.881339694089547e-12, 0.0, 0.0, 0.0, 1.7835480453224513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.881339694089547e-12, 0.0, 0.0, 0.0, 0.0, -3.881339694089547e-12, 0.0, 0.0, 0.0, 0.0, 0.0 
0.0, 0.0, -3.881339694089547e-12, 0.0, 0.0, 0.0, 1.7835480453224513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.881339694089547e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.881339694089547e-12 
0.0, 0.0, 0.0, 0.0, 0.0, -7.761791209759394e-12, 1.7835480453263322, 0.0, 0.0, 0.0, 0.0, 0.0, -3.881339694089547e-12, 0.0, 0.0, 0.0, 0.0, 0.0, -7.761791209759394e-12, 0.0, 0.0, 0.0, 0.0, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7835480453224513, 0.0, 3.880451515669847e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.880451515669847e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 3.880451515669847e-12, 0.0, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, -7.761791209759394e-12, 1.7835480453263322, 0.0, 0.0, 0.0, 0.0, 0.0, -3.881339694089547e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.761791209759394e-12 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7835480453185708, 0.0, 0.0, 7.760903031339694e-12, 0.0, 0.0, 3.880451515669847e-12, 0.0, 0.0, 0.0, 0.0, 3.880451515669847e-12, 0.0, 0.0, 7.760903031339694e-12, 0.0, 0.0, 0.0 
0.0, 0.0, 0.0, 1.7964926887711155, 1.7964510417302022, 0.0, 1.7835480453263322, 0.0, 1.7964465761135093, 0.0, 0.0, 0.0, -3.881339694089547e-12, 0.0, 1.7989553050102067, 0.0, 0.0, -3.881339694089547e-12, 0.0, 0.0, 1.8041567021197156, 0.0, 0.0, 1.7983435544857809 
