PR_{101},PR_{102},PR_{103},PR_{104},PR_{105},PR_{106},PR_{107},PR_{108},PR_{109},PR_{110},PR_{111},PR_{112},PR_{113},PR_{114},PR_{115},PR_{116},PR_{117},PR_{118},PR_{119},PR_{120},PR_{121},PR_{122},PR_{123},PR_{124}
1.8201835250445022, 1.8202919384238423, 1.816771181726272, 1.8205978817342903, 1.8208999420295156, 1.8213162211245773, 1.7993090113311623, 1.8212450311034103, 1.8208484177815332, 1.8216416462729361, 1.8224519923549511, 1.8222096894038353, 1.8226026573909149, 1.8234977842890805, 1.809848510235033, 1.8249668748242236, 1.7648767599186792, 1.7762571360144195, 1.8243795716453999, 1.8238688730710093, 1.7868246279765359, 1.778197722307051, 1.8235879909182784, 1.8124711163827456 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7993090117615043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
1.8201835250445022, 1.8202919384238423, 1.8167711816512302, 1.8205978817342903, 1.8208999420295156, 1.8213162210495355, 1.799309011406204, 1.821245031178452, 1.820848417856575, 1.8216416462729361, 1.822451992429993, 1.8222096894038353, 1.8226026573909149, 1.8234977842890805, 1.809848510235033, 0.0, 1.7648767598436375, 1.7762571360144195, 1.8243795715703586, 1.8238688730710093, 1.7868246280515776, 1.778197722307051, 1.8235879909182784, 1.8124711163077043 
1.8201835250445022, 1.8202919384238423, 1.8167711816512302, 1.8205978817342903, 1.8208999420295156, 1.8213162210495355, 1.799309011406204, 1.821245031178452, 1.820848417856575, 1.8216416462729361, 1.822451992429993, 1.8222096894038353, 1.8226026573909149, 1.8234977842890805, 1.809848510235033, 1.8249668748992653, 1.7648767598436375, 1.7762571360144195, 0.0, 1.8238688730710093, 1.7868246280515776, 1.778197722307051, 1.8235879909182784, 1.8124711163077043 
1.8201835249618625, 1.820291938341203, 1.8167711809041096, 1.8205978816516515, 1.8208999419468763, 1.821316220302415, 1.7993090114812453, 1.8212450317602915, 1.8208484184384144, 1.8216416461902973, 1.8224519930118364, 1.822209689321196, 1.822602657308276, 1.8234977842064417, 1.8098485101523938, 1.8249668754811053, 1.7648767590965164, 1.7762571359317803, 1.8243795708232375, 0.0, 1.7868246286334175, 1.7781977222244123, 1.82358799083564, 1.8124711155605833 
1.8201835248792242, 1.8202919382585643, 1.816771181170592, 1.8205978815690123, 1.820899941864237, 1.8213162205688973, 1.799309011556287, 1.821245031328535, 1.820848418006658, 1.821641646107659, 1.822451992580076, 1.8222096892385569, 1.8226026572256369, 1.8234977841238034, 1.809848510069755, 1.8249668750493484, 1.7648767593629993, 1.776257135849141, 1.82437957108972, 1.8238688729057309, 1.7868246282016607, 1.778197722141774, 0.0, 1.8124711158270657 
1.8201835250445022, 1.8202919384238423, 1.816771181726272, 1.8205978817342903, 1.8208999420295156, 1.8213162211245773, 1.7993090113311623, 1.8212450311034103, 1.8208484177815332, 1.8216416462729361, 1.8224519923549511, 1.8222096894038353, 1.8226026573909149, 0.0, 1.809848510235033, 1.8249668748242236, 1.7648767599186792, 1.7762571360144195, 1.8243795716453999, 1.8238688730710093, 1.7868246279765359, 1.778197722307051, 1.8235879909182784, 1.8124711163827456 
1.8201835248792242, 1.8202919382585643, 1.816771181170592, 1.8205978815690123, 1.820899941864237, 1.8213162205688973, 1.799309011556287, 1.821245031328535, 1.820848418006658, 1.821641646107659, 1.822451992580076, 1.8222096892385569, 0.0, 1.8234977841238034, 1.809848510069755, 1.8249668750493484, 1.7648767593629993, 1.776257135849141, 1.82437957108972, 1.8238688729057309, 1.7868246282016607, 1.778197722141774, 1.8235879907530013, 1.8124711158270657 
1.8201835248792242, 1.8202919382585643, 1.816771181086125, 1.8205978815690123, 1.820899941864237, 1.8213162204844302, 1.799309011556287, 1.8212450314130013, 1.8208484180911242, 1.821641646107659, 0.0, 1.8222096892385569, 1.8226026572256369, 1.8234977841238034, 1.809848510069755, 1.824966875133815, 1.7648767592785322, 1.776257135849141, 1.8243795710052533, 1.8238688729057309, 1.7868246282861273, 1.778197722141774, 1.8235879907530013, 1.812471115742599 
1.8201835250445022, 1.8202919384238423, 1.8167711815011471, 1.8205978817342903, 1.8208999420295156, 1.8213162208994524, 1.799309011556287, 1.821245031328535, 1.820848418006658, 1.8216416462729361, 1.822451992580076, 0.0, 1.8226026573909149, 1.8234977842890805, 1.809848510235033, 1.8249668750493484, 1.7648767596935544, 1.7762571360144195, 1.824379571420275, 1.8238688730710093, 1.7868246282016607, 1.778197722307051, 1.8235879909182784, 1.8124711161576208 
