PR_{101},PR_{102},PR_{103},PR_{104},PR_{105},PR_{106},PR_{107},PR_{108},PR_{109},PR_{110},PR_{111},PR_{112},PR_{113},PR_{114},PR_{115},PR_{116},PR_{117},PR_{118},PR_{119},PR_{120},PR_{121},PR_{122},PR_{123},PR_{124}
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.0, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25 
0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.0, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125 
0.3625, 0.3625, 0.3625, 0.3625, 0.3625, 0.3625, 0.0, 0.3625, 0.3625, 0.3625, 0.3625, 0.3625, 0.3625, 0.3625, 0.3625, 0.3625, 0.3625, 0.3625, 0.3625, 0.3625, 0.3625, 0.3625, 0.3625, 0.3625 
0.4125, 0.4125, 0.3125, 0.4125, 0.3437242517312617, 0.3125, 0.0, 0.3125, 0.3125, 0.3125, 0.3125, 0.4125, 0.3125, 0.3125, 0.4125, 0.4125, 0.4125, 0.4125, 0.4125, 0.4125, 0.3125, 0.3125, 0.4125, 0.3125 
0.3625, 0.46249999999999997, 0.2625, 0.3625, 0.3937242517312617, 0.2625, 0.0, 0.3625, 0.2625, 0.2625, 0.3625, 0.46249999999999997, 0.2625, 0.2625, 0.46249999999999997, 0.46249999999999997, 0.46249999999999997, 0.46249999999999997, 0.46249999999999997, 0.46249999999999997, 0.2625, 0.2625, 0.4141172782467161, 0.2625 
0.3125, 0.5125, 0.21250000000000002, 0.3125, 0.4437242517312617, 0.21250000000000002, 0.0, 0.4125, 0.21250000000000002, 0.21250000000000002, 0.4125, 0.5125, 0.21250000000000002, 0.21250000000000002, 0.4125, 0.5125, 0.5125, 0.5125, 0.5125, 0.5125, 0.21250000000000002, 0.2624999999000002, 0.4641172782467161, 0.21250000000000002 
0.2625, 0.5625, 0.16250000000000003, 0.2625, 0.49372425173126167, 0.16250000000000003, 0.0, 0.46249999999999997, 0.16250000000000003, 0.16250000000000003, 0.3625, 0.5625, 0.16250000000000003, 0.16250000000000003, 0.3625, 0.5625, 0.5625, 0.5625, 0.5625, 0.5625, 0.21249999979999934, 0.3124999999000002, 0.5141172782467162, 0.16250000000000003 
0.21250000000000002, 0.6125, 0.11250000000000003, 0.21250000000000002, 0.5437242517312617, 0.11250000000000003, 0.0, 0.5125, 0.11250000000000003, 0.11250000000000003, 0.3125, 0.5125, 0.11250000000000003, 0.21250000000000002, 0.3125, 0.6125, 0.6125, 0.6125, 0.6125, 0.6125, 0.2124999996999975, 0.3624999999000002, 0.5641172782467162, 0.11250000000000003 
0.16250000000000003, 0.6625000000000001, 0.06250000000000003, 0.16250000000000003, 0.4937242517312617, 0.06250000000000003, 0.0, 0.5625, 0.06250000000000003, 0.11249999970000042, 0.2625, 0.5625, 0.06250000000000003, 0.16250000000000003, 0.2625, 0.6625000000000001, 0.6625000000000001, 0.6625000000000001, 0.6625000000000001, 0.6625000000000001, 0.2624999996999975, 0.4124999999000002, 0.6141172782467162, 0.06250000000000003 
0.11250000000000003, 0.7125000000000001, 0.012500000000000025, 0.11250000000000003, 0.44372425173126173, 0.012500000000000025, 0.0, 0.6125, 0.062499999699999406, 0.16249999970000042, 0.21250000000000002, 0.5125, 0.012500000000000025, 0.21250000000000002, 0.21250000000000002, 0.7125000000000001, 0.7125000000000001, 0.7125000000000001, 0.7125000000000001, 0.6125, 0.3124999996999975, 0.4624999999000002, 0.6641172782467163, 0.012500000000000025 
