PR_{101},PR_{102},PR_{103},PR_{104},PR_{105},PR_{106},PR_{107},PR_{108},PR_{109},PR_{110},PR_{111},PR_{112},PR_{113},PR_{114},PR_{115},PR_{116},PR_{117},PR_{118},PR_{119},PR_{120},PR_{121},PR_{122},PR_{123},PR_{124}
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.0, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25 
0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.0, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875 
0.2375, 0.2375, 0.1375, 0.2375, 0.2375, 0.2375, 0.0, 0.2375, 0.2375, 0.2375, 0.2375, 0.2375, 0.2375, 0.2375, 0.1375, 0.2375, 0.2375, 0.21838020382008927, 0.2375, 0.2375, 0.1375, 0.1375, 0.2375, 0.1375 
0.1875, 0.1875, 0.08750000000000001, 0.1875, 0.1875, 0.2777391994196221, 0.0, 0.1875, 0.1875, 0.2875, 0.2875, 0.2875, 0.2875, 0.2875, 0.08750000000000001, 0.2875, 0.2875, 0.2265021302667451, 0.2875, 0.2875, 0.08750000000000001, 0.08750000000000001, 0.2875, 0.08750000000000001 
0.1375, 0.1375, 0.037500000000000006, 0.1375, 0.1375, 0.22773919941962212, 0.0, 0.1375, 0.1375, 0.2375, 0.33749999999999997, 0.2876661857954154, 0.33749999999999997, 0.33749999999999997, 0.037500000000000006, 0.33749999999999997, 0.33749999999999997, 0.2765021302667451, 0.33749999999999997, 0.33749999999999997, 0.1375, 0.1375, 0.33749999999999997, 0.037500000000000006 
0.08750000000000001, 0.08750000000000001, 0.0, 0.08750000000000001, 0.08750000000000001, 0.17773919941962213, 0.0, 0.08750000000000001, 0.08750000000000001, 0.19996243319580073, 0.38749999999999996, 0.3376661857954154, 0.38749999999999996, 0.38749999999999996, 0.0, 0.38749999999999996, 0.38749999999999996, 0.32650213026674507, 0.38749999999999996, 0.38749999999999996, 0.08750000000000001, 0.1875, 0.38749999999999996, 0.0 
0.037500000000000006, 0.037500000000000006, 0.0, 0.037500000000000006, 0.037500000000000006, 0.12773919941962214, 0.0, 0.037500000000000006, 0.037500000000000006, 0.14996243319580072, 0.43737756197059563, 0.2876661857954154, 0.43749999999999994, 0.43749999999999994, 9.021712389964316e-5, 0.43749999999999994, 0.43749999999999994, 0.37650213026674506, 0.43749999999999994, 0.43749999999999994, 0.037500000000000006, 0.2375, 0.43749999999999994, 0.0 
0.037500000000000006, 0.037500000000000006, 0.0, 0.037500000000000006, 0.037500000000000006, 0.12773919941962214, 0.0, 0.037500000000000006, 0.037500000000000006, 0.14996243319580072, 0.437377569117925, 0.2876661857954154, 0.43749999999999994, 0.43749999999999994, 0.0, 0.43749999999999994, 0.43749999999999994, 0.37650213026674506, 0.43749999999999994, 0.43749999999999994, 0.037500000000000006, 0.2375, 0.43749999999999994, 9.02116254839052e-5 
0.037500000000000006, 0.037500000000000006, 9.02026059093328e-5, 0.037500000000000006, 0.037500000000000006, 0.12773919941962214, 0.0, 0.037500000000000006, 0.037500000000000006, 0.14996243319580072, 0.4373775808421937, 0.2876661857954154, 0.43749999999999994, 0.43749999999999994, -1.6923017744529484e-12, 0.43749999999999994, 0.43749999999999994, 0.37650213026674506, 0.43749999999999994, 0.43749999999999994, 0.037500000000000006, 0.2375, 0.43749999999999994, 0.0 
