PR_{101},PR_{102},PR_{103},PR_{104},PR_{105},PR_{106},PR_{107},PR_{108},PR_{109},PR_{110},PR_{111},PR_{112},PR_{113},PR_{114},PR_{115},PR_{116},PR_{117},PR_{118},PR_{119},PR_{120},PR_{121},PR_{122},PR_{123},PR_{124}
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.0, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25 
0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.0, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125 
0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.0, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125, 0.3125 
0.2125, 0.2125, 0.2125, 0.2125, 0.2125, 0.4125, 0.0, 0.23263795650891397, 0.2125, 0.4125, 0.4125, 0.4125, 0.4125, 0.4125, 0.2125, 0.4125, 0.4125, 0.4125, 0.4125, 0.4125, 0.2125, 0.30859127613688736, 0.4125, 0.2125 
0.16249999999999998, 0.16249999999999998, 0.16249999999999998, 0.16249999999999998, 0.16249999999999998, 0.3625, 0.0, 0.18263795650891396, 0.16249999999999998, 0.3625, 0.46249999999999997, 0.46249999999999997, 0.46249999999999997, 0.46249999999999997, 0.16249999999999998, 0.46249999999999997, 0.46249999999999997, 0.46249999999999997, 0.46249999999999997, 0.46249999999999997, 0.20661736449525903, 0.35859127613688735, 0.46249999999999997, 0.16249999999999998 
0.11249999999999998, 0.11249999999999998, 0.11249999999999998, 0.11249999999999998, 0.11249999999999998, 0.3125, 0.0, 0.13263795650891397, 0.11249999999999998, 0.3125, 0.5125, 0.5125, 0.5125, 0.5125, 0.11249999999999998, 0.5125, 0.5125, 0.5125, 0.5125, 0.5125, 0.20661736444441978, 0.40859127613688734, 0.5125, 0.11249999999999998 
0.06249999999999997, 0.06249999999999997, 0.06249999999999997, 0.06249999999999997, 0.06249999999999997, 0.2625, 0.0, 0.08263795650891397, 0.06249999999999997, 0.2625, 0.5625, 0.5625, 0.5625, 0.5625, 0.06249999999999997, 0.5625, 0.5625, 0.5625, 0.5625, 0.5625, 0.20661736439357795, 0.4585912761368873, 0.5625, 0.06249999999999997 
0.01249999999999997, 0.01249999999999997, 0.01249999999999997, 0.01249999999999997, 0.01249999999999997, 0.21250000000000002, 0.0, 0.03263795650891396, 0.01249999999999997, 0.3125, 0.6125, 0.6125, 0.6125, 0.6125, 0.01249999999999997, 0.6125, 0.562499999857767, 0.6125, 0.6125, 0.6125, 0.15661736439357793, 0.5085912761368874, 0.6125, 0.01249999999999997 
0.0, 0.0, 0.0, 0.0, 0.0, 0.16250000000000003, 0.0, 0.0, 0.0, 0.2625, 0.6625000000000001, 0.5625, 0.6625000000000001, 0.6625000000000001, 0.0, 0.6625000000000001, 0.5451379563658604, 0.5625, 0.6625000000000001, 0.6625000000000001, 0.10661736439357793, 0.5585912761368874, 0.6625000000000001, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.11250000000000003, 0.0, 0.0, 0.0, 0.21250000000000002, 0.6125, 0.5125, 0.6543267289150934, 0.7125000000000001, 1.3716332659872092e-5, 0.7125000000000001, 0.5951379563658604, 0.5706595548716601, 0.7125000000000001, 0.7125000000000001, 0.056617364393577924, 0.5085912761368874, 0.7125000000000001, 0.0 
0.0, 0.0, 0.0, 0.0, 0.0, 0.06250000000000003, 0.0, 0.0, 0.0, 0.16250000000000003, 0.5625, 0.46249999999999997, 0.6198293331548779, 0.7625000000000002, 0.0, 0.7625000000000002, 0.6451379563658605, 0.6051201945888012, 0.7625000000000002, 0.7625000000000002, 0.006617364393577921, 0.4585912761368874, 0.7625000000000002, 5.047248940274037e-5 
